SUBSTATION_ID,SUBSTATION_NAME,DISPLAY NAME,CAPACITY,DC CAPACITY,STATE_NAME,ENERGY TYPE,SUBSTATION_TYPE,Band,Tag
SS01541,Kalyandurg_Yetallu,Kalyandurg_Yetallu,48,48,IN_AP,WIND,INTRA_STATE,,
SS01542,Rotarypuram,Rotarypuram,8,8,IN_AP,WIND,INTRA_STATE,,
SS01543,Venkatapuram,Venkatapuram,4.25,4.25,IN_AP,WIND,INTRA_STATE,,
SS01544,Kondapuram_Vibrant,Kondapuram_Vibrant,5.1,5.1,IN_AP,WIND,INTRA_STATE,,
SS01545,Singanamala,Singanamala,0.8,0.8,IN_AP,WIND,INTRA_STATE,,
SS01546,Singanamala_SUNWIN,Singanamala_SUNWIN,4,4,IN_AP,WIND,INTRA_STATE,,
SS01547,Komatikuntla_Vibrant,Komatikuntla_Vibrant,6.5,6.5,IN_AP,WIND,INTRA_STATE,,
SS01548,Karadikonda,Karadikonda,99,99,IN_AP,WIND,INTRA_STATE,,
SS01549,Sahaswan,Sahaswan,49.916,72.384,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01550,CKM_Palli,CKM_Palli,10,10,IN_AP,WIND,INTRA_STATE,,
SS01552,Kandimallayapalli,Kandimallayapalli,128.5,128.5,IN_AP,WIND,INTRA_STATE,,
SS01553,Molagavalli_M,Molagavalli_M,20,20,IN_AP,WIND,INTRA_STATE,,
SS01554,Molagavalli_US,Molagavalli_US,116,116,IN_AP,WIND,INTRA_STATE,,
SS01555,Nimbagallu_Greenko,Nimbagallu_Greenko,100,100,IN_AP,WIND,INTRA_STATE,,
SS01557,Vajrakarur_Greenko,Vajrakarur_Greenko,50.4,50.4,IN_AP,WIND,INTRA_STATE,,
SS01559,Belugappa_Greenko,Belugappa_Greenko,100.8,100.8,IN_AP,WIND,INTRA_STATE,,
SS01560,Belugappa_RG,Belugappa_RG,138.6,138.6,IN_AP,WIND,INTRA_STATE,,
SS01572,Ext_Uravakonda_Beluguppa,Ext_Uravakonda_Beluguppa,239.4,239.4,IN_AP,WIND,INTRA_STATE,,
SS01573,Ext_Uravakonda_Nimbagallu,Ext_Uravakonda_Nimbagallu,300,300,IN_AP,WIND,INTRA_STATE,,
SS01574,Ext_Vajrakarur_US,Ext_Vajrakarur_US,268.8,268.8,IN_AP,WIND,INTRA_STATE,,
SS01575,Narasimhakonda_NREDCAP,Narasimhakonda_NREDCAP,2.5,2.5,IN_AP,WIND,INTRA_STATE,,
SS01576,Chitrakoot_50MW,Chitrakoot_50MW,50,72.5,IN_UP,SOLAR,INTRA_STATE,,
SS01577,Sidhalapuram_NREDCAP,Sidhalapuram_NREDCAP,5.95,5.95,IN_AP,WIND,INTRA_STATE,,
SS01578,Singanamala_US,Singanamala_US,4.8,4.8,IN_AP,WIND,INTRA_STATE,,
SS01579,Bareta,Bareta,25,26.25,IN_PB,SOLAR,INTRA_STATE,,
SS01580,Balran,Balran,25,26.25,IN_PB,SOLAR,INTRA_STATE,,
SS01581,Jalalabad,Jalalabad,50,72.45,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01582,Raimoha,Raimoha,20,27.483,IN_MH,SOLAR,INTRA_STATE,0.15,Daily
SS01583,Nimbagallu_Tata,Nimbagallu_Tata,100,100,IN_AP,WIND,INTRA_STATE,,
SS01584,Nimbagallu_Renew,Nimbagallu_Renew,100,100,IN_AP,WIND,INTRA_STATE,,
SS01585,Nelali,Nelali,12.6,12.6,IN_TN,WIND,INTRA_STATE,,
SS01586,Paruthiyur_US,Paruthiyur_US,126,126,IN_TN,WIND,INTRA_STATE,,
SS01587,Rastha_US,Rastha_US,49.2,49.2,IN_TN,WIND,INTRA_STATE,,
SS01588,Sankaraperi_Atria,Sankaraperi_Atria,50,50,IN_TN,WIND,INTRA_STATE,,
SS01589,Amuthapuram_SS,Amuthapuram_SS,45.6,45.6,IN_TN,WIND,INTRA_STATE,,
SS01590,Karadikonda_Sembcorp,Karadikonda_Sembcorp,49.5,49.5,IN_AP,WIND,INTRA_STATE,,
SS01591,Ayyanaroothu,Ayyanaroothu,2,2,IN_TN,WIND,INTRA_STATE,,
SS01592,Saintala,Saintala,25,35,IN_OR,SOLAR,INTRA_STATE,,
SS01593,Boudh,Boudh,25,35,IN_OR,SOLAR,INTRA_STATE,,
SS01594,Barpali,Barpali,25,35,IN_OR,SOLAR,INTRA_STATE,,
SS01595,Arka_Energy,Arka_Energy,2.8,3.26,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS01596,Nallakonda_ILFS,Nallakonda_ILFS,81.6,81.6,IN_AP,WIND,INTRA_STATE,,
SS01597,Therkuppatti_ILFS,Therkuppatti_ILFS,24,24,IN_TN,WIND,INTRA_STATE,,
SS01599,Satara_Road_RG,Satara_Road_RG,22,22,IN_MH,WIND,INTRA_STATE,,
SS01600,Kokrale_RG,Kokrale_RG,14.38,14.38,IN_MH,WIND,INTRA_STATE,,
SS01601,Nagarkurnool_Mytrah,Nagarkurnool_Mytrah,15,18.74,IN_TG,SOLAR,INTRA_STATE,,
SS01602,Chegunta_Mytrah,Chegunta_Mytrah,15,19.64,IN_TG,SOLAR,INTRA_STATE,,
SS01603,Tunkibollaram_Mytrah,Tunkibollaram_Mytrah,15,18.65,IN_TG,SOLAR,INTRA_STATE,,
SS01604,Thungathurthy_Mytrah,Thungathurthy_Mytrah,15,18.65,IN_TG,SOLAR,INTRA_STATE,,
SS01605,THIMMAJIPET_Mytrah,THIMMAJIPET_Mytrah,8,9.2,IN_TG,SOLAR,INTRA_STATE,,
SS01606,Shanigaram_Mytrah,Shanigaram_Mytrah,15,17.25,IN_TG,SOLAR,INTRA_STATE,,
SS01607,Reddypet_Mytrah,Reddypet_Mytrah,15,18.84,IN_TG,SOLAR,INTRA_STATE,,
SS01608,Tandur_Mytrah,Tandur_Mytrah,15,17.25,IN_TG,SOLAR,INTRA_STATE,,
SS01609,Guntipally_Mytrah,Guntipally_Mytrah,15,17.2,IN_TG,SOLAR,INTRA_STATE,,
SS01611,Khanapur_US,Khanapur_US,96,96,IN_MH,WIND,INTRA_STATE,0.15,Daily
SS01612,Vajrakarur_Mytrah,Vajrakarur_Mytrah,128.1,128.1,IN_AP,WIND,INTRA_STATE,,
SS01613,Vajrakarur_RG,Vajrakarur_RG,90.3,90.3,IN_AP,WIND,INTRA_STATE,,
SS01614,JaglurSolar_Cleanmax,JaglurSolar_Cleanmax,81.725,113.2,IN_KA,SOLAR,INTRA_STATE,,
SS01615,Domakonda_Mytrah,Domakonda_Mytrah,15,15.03,IN_TG,SOLAR,INTRA_STATE,,
SS01616,Orito_Polyfab,Orito_Polyfab,2.4,3,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS01618,IRRIPAKA,IRRIPAKA,2.5,3,IN_AP,SOLAR,INTRA_STATE,,
SS01619,Motigop,Motigop,35.1,35.1,IN_GJ,WIND,INTRA_STATE,0.12,Daily
SS01620,Khanapur_HFE,South Budh_Khanapur,32,32,IN_MH,WIND,INTRA_STATE,,
SS01621,Khanapur_MG,Khanapur_MG,28,28,IN_MH,WIND,INTRA_STATE,,
SS01622,Jalkot,Jalkot,80,109.46,IN_MH,SOLAR,INTRA_STATE,0.15,Daily
SS01623,Chitrakoot_75MW,Chitrakoot_75MW,75,110.03,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01624,Bhank,Bhank,2.972,3.0475,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS01628,Wanaparthy_Mytrah,Wanaparthy_Mytrah,50,70,IN_TG,SOLAR,INTRA_STATE,,
SS01629,Kamareddy_Mytrah,Kamareddy_Mytrah,50,70,IN_TG,SOLAR,INTRA_STATE,,
SS01630,KM_Pally_Mytrah,KM_Pally_Mytrah,50,66.1,IN_TG,SOLAR,INTRA_STATE,,
SS01631,Nazeerabad,Nazeerabad,100.8,100.8,IN_TG,WIND,INTRA_STATE,,
SS01632,Khanapur_T,Khanapur_T,94,94,IN_MH,WIND,INTRA_STATE,,
SS01633,Saharanpur,Saharanpur,59.69,88,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01636,Badaun,Badaun,50,75,IN_UP,SOLAR,INTRA_STATE,,
SS01645,Kovilpatti,Kovilpatti,13,19.5,IN_TN,SOLAR,INTRA_STATE,,
SS01646,Thallak_R1,Thallak_R1,4,5.8,IN_KA,SOLAR,INTRA_STATE,,
SS01647,Thallak_R2,Thallak_R2,7,10,IN_KA,SOLAR,INTRA_STATE,,
SS01648,Lalitpur_ICD2,Lalitpur_ICD2,4.6,5.92,IN_UP,SOLAR,INTRA_STATE,,
SS01649,Tuljapur_ACG,Tuljapur_ACG,10,12.3,IN_MH,SOLAR,INTRA_STATE,,
SS01650,Lalganj,Lalganj,34,45.553,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01651,Koraon,Koraon,34,39.29,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01652,Shankargarh,Shankargarh,37,39.447,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01653,Badaun_Essel,Badaun_Essel,32,39.8,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01654,Dhorala,Dhorala,9,13.5,IN_MH,SOLAR,INTRA_STATE,,
SS01656,HINDUJA_Mallat,HINDUJA_Mallat,26,36.228,IN_KA,SOLAR,INTRA_STATE,,
SS01657,Kheragarh_Agra,Kheragarh_Agra,50,67,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01659,Bhoom,Bhoom,10,13.466,IN_MH,SOLAR,INTRA_STATE,,
SS01660,Laddagiri,Laddagiri,0.917,0.999,IN_AP,SOLAR,INTRA_STATE,,
SS01661,Somalapuram,Somalapuram,2.5,3.32,IN_AP,SOLAR,INTRA_STATE,,
SS01662,Bonupalli,Bonupalli,3.46,4.007,IN_AP,SOLAR,INTRA_STATE,,
SS01663,Polepalle,Polepalle,3,3.04,IN_AP,SOLAR,INTRA_STATE,,
SS01664,Begumpur,Begumpur,10,14,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01665,Dumali,Dumali,40,55.25,IN_GJ,SOLAR,INTRA_STATE,0.07,Daily
SS01666,Nani_Chandur,Universal_NaniChandur,2,2.496,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS01667,Bhuj_Alfanar,Bhuj_Alfanar,301.4,301.4,IN_GJ,WIND,INTER_STATE,0.15,
SS01668,Morna,Morna,10,15,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01670,Brindavan_Kapsad,Brindavan_Kapsad,10,13,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS01671,Bhoom_CleanTech,Bhoom_CleanTech,8,11.45,IN_MH,SOLAR,INTRA_STATE,,
SS01672,Bhoom_AlkylAmines,Bhoom_AlkylAmines,2,2.016,IN_MH,SOLAR,INTRA_STATE,,
SS01673,Ramannapet_NVNR_1,Ramannapet_NVNR_1,15,20,IN_TG,SOLAR,INTRA_STATE,,
SS01674,Ramannapet_NVNR_2,Ramannapet_NVNR_2,15,20,IN_TG,SOLAR,INTRA_STATE,,
SS01675,Ramannapet_NVNR,Ramannapet_NVNR,30,40,IN_TG,SOLAR,INTRA_STATE,,
SS01676,Nallakonda3_ILFS,Nallakonda3_ILFS,50.4,50.4,IN_AP,WIND,INTRA_STATE,,
SS01677,Arni,Arni,80,108.03,IN_MH,SOLAR,INTRA_STATE,,
SS01678,Haripar,Haripar,38,57.38,IN_GJ,SOLAR,INTRA_STATE,0.07,Daily
SS01679,Bandhavad_AC,Bandhavad_AjayCostpin,3.2,4,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS01680,Bandhavad_UC,Bandhavad_UnitechCostpin,1.6,2,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS01960,Babsar_Juniper,JUNIPER GREEN SIGMA PVT LTD BABSAR SOLAR,35,51.1,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS01961,Bhordu_Juniper,JUNIPER GREEN SIGMA PVT LTD BHORDU SOLAR,40,58.39,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS01962,Khadol_Juniper,JUNIPER GREEN SIGMA PVT LTD KHADOL SOLAR,45,65.707,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02051,Thallak_R4,Thallak_R4,18,24.3,IN_KA,SOLAR,INTRA_STATE,,
SS02052,Palitana,Palitana,23,27.76,IN_GJ,SOLAR,INTRA_STATE,0.07,Daily
SS02053,Virvaav_Solar,Virvaav_Solar,100,139.976,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02054,Kawas,Kawas,56,78,IN_GJ,SOLAR,INTER_STATE,0.1,
SS02055,Thondapadu,Thondapadu,3,3.6,IN_AP,SOLAR,INTRA_STATE,,
SS02056,Ochchhan,Saanika_Ochchhan,3.6,4.8,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02057,NG_Palli,NG_Palli,39,50,IN_AP,SOLAR,INTRA_STATE,,
SS02058,Sitamau_US,Sitamau_US,50,57,IN_MP,SOLAR,INTRA_STATE,,
SS02059,Sambepalli_AB,Sambepalli_AB,11.25,12.362,IN_AP,SOLAR,INTRA_STATE,,
SS02060,Virvaav_Hybrid,Virvaav_Hybrid,354.3,394.276,IN_GJ,HYBRID,INTRA_STATE,,
SS02061,Malumbra,Malumbra,7,9.12,IN_MH,SOLAR,INTRA_STATE,,
SS02062,NREDCAP_US,NREDCAP_US,8.45,8.45,IN_AP,WIND,INTRA_STATE,,
SS02063,Bhathala,Bhathala_Asahi,3.96,4.9,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02064,SPRNG_NPKUNTA,SPRNG_NPKUNTA,250,385,IN_AP,SOLAR,INTER_STATE,,
SS02065,M_S_Palli,M_S_Palli,3.08,3.605,IN_AP,SOLAR,INTRA_STATE,,
SS02066,Sherkot_1,Sherkot_1,10,15,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS02067,Sherkot_2,Sherkot_2,10,15,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS02068,Jagalur_Renew,Jagalur_Renew,228.9,228.9,IN_KA,WIND,INTER_STATE,,
SS02069,Vakha,Vakha,4,4.8,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02070,Katara_AJE,Katara_AJE,4,4.8,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02071,Katara_KSJE,Katara_KSJE,4,4.8,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02072,Katara_SSNE,Katara_SSNE,4,4.8,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02073,Bhatib_RAC,Bhatib_RAC,4,4.8,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02074,Bhatib_SME,Bhatib_SME,4,4.8,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02075,Nellai,Nellai,55,76,IN_TN,SOLAR,INTRA_STATE,,
SS02076,SPRNG_ARINSUN,SPRNG_ARINSUN,250,330,IN_MP,SOLAR,INTER_STATE,,
SS02077,Chapri_INOX,Chappari_Savarakundla,32,32,IN_GJ,WIND,INTRA_STATE,0.12,
SS02078,Dheoria,Dheoria,40,56.5,IN_UP,SOLAR,INTRA_STATE,,
SS02079,Nallakonda5_ILFS,Nallakonda5_ILFS,31.2,31.2,IN_AP,WIND,INTRA_STATE,,
SS02080,Kurchan_VAL,Kurchan_VAL,1.6,2.05,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02082,Sitpur_Adroit,Sitpur_Adroit,2.05,2.092,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02086,Kembhavi,Kembhavi,50,66.84,IN_KA,SOLAR,INTRA_STATE,,
SS02087,Talikoti,Talikoti,50,72,IN_KA,SOLAR,INTRA_STATE,,
SS02088,Saintala_ABREL,Saintala_ABREL,18.75,20.697,IN_OR,SOLAR,INTRA_STATE,,
SS02089,Bhadla_Acme,Bhadla_Acme,300,331.73,IN_RJ,SOLAR,INTER_STATE,,
SS02090,Bhadgaon,Bhadgaon,55.5,82.77,IN_MH,SOLAR,INTRA_STATE,,
SS02091,Nunna,Nunna,1,1.088,IN_AP,SOLAR,INTRA_STATE,,
SS02093,Maniyari,Maniyari,1.75,2.09,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02095,Nallakonda_Vish,Nallakonda_Vish,20.8,20.8,IN_AP,WIND,INTER_STATE,,
SS02096,Morjar,SRIJAN_MORJAR_BHJ2_SESPL,148.5,148.5,IN_GJ,WIND,INTER_STATE,0.15,
SS02099,Savarkundala_AB,Zinzuda_1,56.39,70.37,IN_GJ,SOLAR,INTRA_STATE,0.07,Daily
SS02100,Jasanwada,Jasanwada,4,4.84,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02101,Kimbuva_Dharamdeep,Kimbuva_Dharamdeep,3.5,4.2,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02102,Kimbuva_sandip,Kimbuva_sandip,2,2.4,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02103,Yellandu,Yellandu,39,42.9,IN_TG,SOLAR,INTRA_STATE,,
SS02105,Bila_Shantinath,Bila_Shantinath,4,4,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02106,Bila_Terapanth,Bila_Terapanth,4,4,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02107,Asrana_Friend_Impex,Asrana_Friend_Impex,4,4,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02108,Asrana_FriendSalt,Asrana_FriendSalt,4,4,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02109,Thallak_R5,Thallak_R5,8,11.2,IN_KA,SOLAR,INTRA_STATE,,
SS02110,Ankasandra,Ankasandra,5,7.2,IN_KA,SOLAR,INTRA_STATE,,
SS02111,Ujjini,Ujjini,23.3,23.3,IN_KA,WIND,INTRA_STATE,,
SS02112,Bhandariya_Kandla,Bhandariya_Kandla,4,4,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02113,Bhandariya_Kutch,Bhandariya_Kutch,4,4,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02114,Gundaran_Gautam,Gundaran_Gautam,4,4,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02115,Gundaran_KandlaAgro,Gundaran_KandlaAgro,4,4,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02116,Nawabganj,Nawabganj,20,30.015,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS02117,Kutagulla,Kutagulla,1,1,IN_AP,SOLAR,INTRA_STATE,,
SS02147,Jigna_ESPL,Jigna_ESPL,75,101,IN_UP,SOLAR,INTRA_STATE,,
SS02150,Hanur_AFTL,Hanur_AFTL,20,26,IN_KA,SOLAR,INTRA_STATE,,
SS02151,UN_GWE_infra,UN_GWE_infra,4,4.8,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02157,Downing_solar,Downing_solar,8.94,10.39,IN_MH,SOLAR,INTRA_STATE,,
SS02160,Nokhra_NTPC,Nokhra_NTPC,300,375,IN_RJ,SOLAR,INTER_STATE,,
SS02161,Bhadla_Adani_200,Bhadla_Adani_200,200,290.97,IN_RJ,SOLAR,INTER_STATE,,
SS02162,Nagansura,Nagansura,9.86,14.3,IN_MH,SOLAR,INTRA_STATE,,
SS02163,Charanka_SJVN,Charanka_SJVN,5,5.6,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02164,Dhandhalpur_Puresolar,Dhandhalpur_Puresolar,15,20.085,IN_GJ,SOLAR,INTRA_STATE,0.07,Daily
SS02165,Adani_SB450_Solar,Adani_SB450_Solar,420,630,IN_RJ,SOLAR,INTER_STATE,,
SS02166,Adani_SB450_Wind,Adani_SB450_Wind,105,105,IN_RJ,WIND,INTER_STATE,,
SS02167,Adani_SB450_Hybrid,Adani_SB450_Hybrid,525,735,IN_RJ,HYBRID,INTER_STATE,,
SS02168,Savarkundala_ABREL,Zinzuda_2,39.34,49.1,IN_GJ,SOLAR,INTRA_STATE,0.07,Daily
SS02173,IGS_NPKUNTA,IGS_NPKUNTA,50,68.006,IN_AP,SOLAR,INTER_STATE,,
SS02175,IGSII_NPKUNTA,IGSII_NPKUNTA,50,70.005,IN_AP,SOLAR,INTER_STATE,,
SS02192,Mulluru_Hybrid,Mulluru_Hybrid,39.8,47.8,IN_KA,HYBRID,INTRA_STATE,,
SS02193,Manvi_Hybrid,Manvi_Hybrid,78.88,87.09,IN_KA,HYBRID,INTRA_STATE,,
SS02194,Jaglur_Hybrid_Cleanmax,Jaglur_Hybrid_Cleanmax,181.625,213.1,IN_KA,HYBRID,INTRA_STATE,,
SS02195,Thennampatty_NVR,Thennampatty_NVR,100,106,IN_TN,SOLAR,INTRA_STATE,,
SS02196,Thennampatty_NSTN,Thennampatty_NSTN,100,106,IN_TN,SOLAR,INTRA_STATE,,
SS02197,Byagwat,Babadham,40,54.1,IN_KA,SOLAR,INTRA_STATE,,
SS02198,Farhatabad,Koppal,40,54.09,IN_KA,SOLAR,INTRA_STATE,,
SS02199,Chitaguppa,Kaithal,40,54.23,IN_KA,SOLAR,INTRA_STATE,,
SS02200,Halbarga,Vijayapura,40,54.02,IN_KA,SOLAR,INTRA_STATE,,
SS02201,Guledagudda,Guledagudda,15,21.28,IN_KA,SOLAR,INTRA_STATE,,
SS02202,Sankeshwar,Hukkeri,15,21.08,IN_KA,SOLAR,INTRA_STATE,,
SS02203,M_K_Hubli,Kittur,15,21.26,IN_KA,SOLAR,INTRA_STATE,,
SS02204,Kudligi,Kudligi,20,28.42,IN_KA,SOLAR,INTRA_STATE,,
SS02205,Chornur,Sandur,20,28.33,IN_KA,SOLAR,INTRA_STATE,,
SS02206,Pallicherlu,Sidlaghatta,20,23.79,IN_KA,SOLAR,INTRA_STATE,,
SS02207,Atharga_FPEL,Atharga_FPEL,34.78,52.5,IN_KA,SOLAR,INTRA_STATE,,
SS02208,Z_DJ_Malpani,Z_DJ_Malpani,16.25,17.9,IN_TG,SOLAR,INTRA_STATE,,
SS02209,Z_LB_Kunji,Z_LB_Kunji,2,2.1,IN_TG,SOLAR,INTRA_STATE,,
SS02210,Z_Marudhar_Fashion,Z_Marudhar_Fashion,1,1.04,IN_TG,SOLAR,INTRA_STATE,,
SS02211,Z_Ravindra_K_Reshamwal,Z_Ravindra_K_Reshamwal,1,1.04,IN_TG,SOLAR,INTRA_STATE,,
SS02212,Z_Paramount_Minerals_Chemical,Z_Paramount_Minerals_Chemical,1,1.04,IN_TG,SOLAR,INTRA_STATE,,
SS02213,Z_Vikram_Tea_Processor,Z_Vikram_Tea_Processor,1.5,1.65,IN_TG,SOLAR,INTRA_STATE,,
SS02214,Z_Silver_Line_Investment,Z_Silver_Line_Investment,1,1.04,IN_TG,SOLAR,INTRA_STATE,,
SS02215,Z_SANSUI_Electronics_II,Z_SANSUI_Electronics_II,1.05,1.152,IN_TG,SOLAR,INTRA_STATE,,
SS02216,Z_Agarwal_Enterprises,Z_Agarwal_Enterprises,1,1.03,IN_TG,SOLAR,INTRA_STATE,,
SS02217,Z_Swaraj_PVC_Pipes,Z_Swaraj_PVC_Pipes,1,1.03,IN_TG,SOLAR,INTRA_STATE,,
SS02218,Z_Govindram_Shobharam,Z_Govindram_Shobharam,1,1.03,IN_TG,SOLAR,INTRA_STATE,,
SS02219,Z_Saraswati_Industries,Z_Saraswati_Industries,1,1.03,IN_TG,SOLAR,INTRA_STATE,,
SS02220,Z_Mahalingashetty,Z_Mahalingashetty,1,1.04,IN_TG,SOLAR,INTRA_STATE,,
SS02221,Z_Jsons_Foundry_1MW,Z_Jsons_Foundry_1MW,1,1.03,IN_TG,SOLAR,INTRA_STATE,,
SS02222,Z_Pudhari_Publications,Z_Pudhari_Publications,1,1.04,IN_TG,SOLAR,INTRA_STATE,,
SS02223,Z_Jsons_Foundry_3MW,Z_Jsons_Foundry_3MW,3,3.09,IN_TG,SOLAR,INTRA_STATE,,
SS02224,Z_Advik_Hi-Tech,Z_Advik_Hi-Tech,3,3.15,IN_TG,SOLAR,INTRA_STATE,,
SS02225,Z_Arnav_Renewable_Energy,Z_Arnav_Renewable_Energy,2.5,3,IN_TG,SOLAR,INTRA_STATE,,
SS02226,Z_Shreyalaxmi_Properties,Z_Shreyalaxmi_Properties,1,1.04,IN_TG,SOLAR,INTRA_STATE,,
SS02227,Z_Pudhari_Publications_1MW,Z_Pudhari_Publications_1MW,1,1.04,IN_TG,SOLAR,INTRA_STATE,,
SS02228,Z_Pudhari_Publications_2MW,Z_Pudhari_Publications_2MW,2,2.08,IN_TG,SOLAR,INTRA_STATE,,
SS02229,Z_Marudhar_Fashions,Z_Marudhar_Fashions,1,1.03,IN_TG,SOLAR,INTRA_STATE,,
SS02230,Z_Associated_Ceramics,Z_Associated_Ceramics,1,1.03,IN_TG,SOLAR,INTRA_STATE,,
SS02231,Z_Sanjay_M_Bafna,Z_Sanjay_M_Bafna,1.1,1.15,IN_TG,SOLAR,INTRA_STATE,,
SS02232,Z_Sunil_B_Desadla,Z_Sunil_B_Desadla,1.1,1.15,IN_TG,SOLAR,INTRA_STATE,,
SS02233,Z_Sapphire_Proventures,Z_Sapphire_Proventures,1,1.04,IN_TG,SOLAR,INTRA_STATE,,
SS02234,Z_Harsha_Constructions,Z_Harsha_Constructions,1,1,IN_TG,SOLAR,INTRA_STATE,,
SS02235,Z_Western_Precicast,Z_Western_Precicast,2,2.06,IN_TG,SOLAR,INTRA_STATE,,
SS02236,Z_Enrich_Energy,Z_Enrich_Energy,3,3.43,IN_TG,SOLAR,INTRA_STATE,,
SS02237,Z_Virupa_Renewable_Energy,Z_Virupa_Renewable_Energy,2,2.4,IN_TG,SOLAR,INTRA_STATE,,
SS02238,Kumbhari_Solapur,Kumbhari_Solapur,16.7,25.27,IN_MH,SOLAR,INTRA_STATE,,
SS02239,Ganduan,Ganduan,10,10.504,IN_PB,SOLAR,INTRA_STATE,,
SS02240,Ghansawangi,Ghansawangi,46.6,65.39,IN_MH,SOLAR,INTRA_STATE,,
SS02243,HPGCL_JATAL,HPGCL_JATAL,10,11.597,IN_HR,SOLAR,INTRA_STATE,,
SS02244,Anavada_Pashupati_1,Pashupati_Cotspin_4MW,4,5.52,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02245,Anavada_Pashupati_2,Pashupati_Cotspin_1.4MW,1.4,1.98,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02248,Beluguppa_Asianpaints,Beluguppa_Asianpaints,4.2,4.2,IN_AP,WIND,INTRA_STATE,,
SS02249,Kothapally,Kothapally,6.8,8.01,IN_TG,SOLAR,INTRA_STATE,,
SS02250,Kolanupaka_Alair,Kolanupaka_Alair,15,18,IN_TG,SOLAR,INTRA_STATE,,
SS02251,Bhathala_RishiFIBC,Bhathala_RishiFIBC,2.42,3,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02252,Shahjahanpur,Shahjahanpur,10,15,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS02253,Bangarmau,Bangarmau,14.96,21.3,IN_UP,SOLAR,INTRA_STATE,0.15,Daily
SS02254,Changda_Jaychemical,Changda_Jaychemical,8,10,IN_GJ,SOLAR,INTRA_STATE,0.07,
SS02255,POKARAN_LANCO ASKANDRA,POKARAN_LANCO ASKANDRA,35,37.29,IN_RJ,SOLAR,INTRA_STATE,,
SS02256,Panchanahalli,Panchanahalli,9.6,13.5,IN_KA,SOLAR,INTRA_STATE,,
SS02257,Habsipur_Rays,Habsipur_Rays,2,2,IN_TG,SOLAR,INTRA_STATE,,
SS02258,Narayankhed_Photon1,Narayankhed_Photon1,5,5.5,IN_TG,SOLAR,INTRA_STATE,,
SS02259,Narayankhed_Photon2,Narayankhed_Photon2,5,5.5,IN_TG,SOLAR,INTRA_STATE,,
SS02260,Changda_Elecon,Changda_Elecon,3.2,4,IN_GJ,SOLAR,INTRA_STATE,0.07,
